sample	country	region	source	date	iso_year	iso_week_nr	iso_week	ST	note	nomenclature_code_2023-03-28	MST-4x1.0	MST-7x1.0	MST-15x1.0	pct_called	QUAL_called
sample_0653	A	A1	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	S2-S349-S429-A	singleton_429	singleton_349	singleton_236	0.9977116704805492	PASS
sample_0654	A	A2	food	2015-01-01	2015	1	2015W01	1	not_real_data_test_only	C35-C30-C36-A	cluster_36	cluster_30	cluster_102	0.9954233409610984	PASS
sample_0655	A	A3	food	2015-01-01	2015	1	2015W01	1	not_real_data_test_only	C35-C29-C35-A	cluster_35	cluster_29	cluster_84	0.9959954233409613	PASS
sample_0656	A	A4	food	2015-01-01	2015	1	2015W01	2	not_real_data_test_only	C30-C75-C92-A	cluster_92	cluster_75	cluster_80	0.9948512585812356	PASS
sample_0657	A	A5	food	2015-01-01	2015	1	2015W01	59	not_real_data_test_only	C20-S233-S313-A	singleton_313	singleton_233	singleton_119	0.9954233409610984	PASS
sample_0658	A	A6	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C29-C1-C2-A	cluster_2	cluster_1	cluster_1	0.9977116704805492	PASS
sample_0659	A	A7	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C29-C1-C2-A	cluster_2	cluster_1	cluster_1	0.9977116704805492	PASS
sample_0660	A	A8	food	2015-01-01	2015	1	2015W01	3	not_real_data_test_only	C32-S92-S172-A	singleton_172	singleton_92	cluster_101	0.9959954233409613	PASS
sample_0661	A	A9	food	2015-01-01	2015	1	2015W01	na	not_real_data_test_only	C28-S312-S392-A	singleton_392	singleton_312	singleton_199	0.9971395881006864	PASS
sample_0662	A		food	2015-01-01	2015	1	2015W01	87	not_real_data_test_only	C14-C59-C72-A	cluster_72	cluster_59	cluster_43	0.9959954233409613	PASS
sample_0663	B	B1	food	2015-01-01	2015	1	2015W01	87	not_real_data_test_only	C14-C59-C72-B	cluster_72	cluster_59	cluster_43	0.9959954233409613	PASS
sample_0664	B	B2	food	2015-01-01	2015	1	2015W01	8	not_real_data_test_only	C21-C71-C88-B	cluster_88	cluster_71	cluster_103	0.9965675057208238	PASS
sample_0665	B	B3	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C2-C16-C20-B	cluster_20	cluster_16	cluster_10	0.9971395881006864	PASS
sample_0666	B	B4	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C2-C16-C20-B	cluster_20	cluster_16	cluster_10	0.9971395881006864	PASS
sample_0667	B	B5	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C29-C1-C2-B	cluster_2	cluster_1	cluster_1	0.9977116704805492	PASS
sample_0668	B	B6	food	2015-01-01	2015	1	2015W01	3	not_real_data_test_only	C32-S231-S311-B	singleton_311	singleton_231	singleton_117	0.9959954233409613	PASS
sample_0669	B	B7	food	2015-01-01	2015	1	2015W01	2	not_real_data_test_only	C30-C75-C92-B	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0670	B		food	2015-01-01	2015	1	2015W01	16	not_real_data_test_only	C19-S180-S260-B	singleton_260	singleton_180	singleton_66	0.9959954233409613	PASS
sample_0671	B	B1	food	2015-01-01	2015	1	2015W01	9	not_real_data_test_only	C26-C41-C50-B	cluster_50	cluster_41	cluster_28	0.998283752860412	PASS
sample_0672	B	B2	food	2015-01-01	2015	1	2015W01	3	not_real_data_test_only	C32-S145-S225-B	singleton_225	singleton_145	singleton_32	0.9959954233409613	PASS
sample_0673	B	B3	food	2015-01-01	2015	1	2015W01	2	not_real_data_test_only	C30-C107-C106-B	cluster_106	cluster_107	cluster_91	0.9931350114416476	PASS
sample_0674	B	B4	food	2015-01-01	2015	1	2015W01	8	not_real_data_test_only	C21-C96-S41-B	singleton_41	cluster_96	cluster_103	0.9965675057208238	PASS
sample_0675	B	B5	food	2015-01-01	2015	1	2015W01	na	not_real_data_test_only	C30-C13-C17-B	cluster_17	cluster_13	cluster_8	0.9925629290617848	PASS
sample_0676	C	B1	food	2015-01-01	2015	1	2015W01	1	not_real_data_test_only	C35-S91-S171-C	singleton_171	singleton_91	cluster_79	0.9959954233409613	PASS
sample_0677	C	B2	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C2-C16-S22-C	singleton_22	cluster_16	cluster_10	0.9965675057208238	PASS
sample_0678	C	B3	food	2015-01-01	2015	1	2015W01	6	not_real_data_test_only	C24-S235-S315-C	singleton_315	singleton_235	singleton_121	0.9971395881006864	PASS
sample_0679	C	B4	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C29-C1-C2-C	cluster_2	cluster_1	cluster_1	0.9971395881006864	PASS
sample_0680	C	B5	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C2-C16-C20-C	cluster_20	cluster_16	cluster_10	0.9971395881006864	PASS
sample_0681	C	B6	food	2015-01-01	2015	1	2015W01	2	not_real_data_test_only	C30-S111-S191-C	singleton_191	singleton_111	singleton_3	0.9959954233409613	PASS
sample_0682	C	B7	food	2015-01-01	2015	1	2015W01	1	not_real_data_test_only	C35-S18-S94-C	singleton_94	singleton_18	cluster_75	0.9959954233409613	PASS
sample_0683	C		food	2015-01-01	2015	1	2015W01	3	not_real_data_test_only	C32-S329-S409-C	singleton_409	singleton_329	singleton_216	0.9937070938215103	PASS
sample_0684	C	B1	food	2015-01-01	2015	1	2015W01	2	not_real_data_test_only	C30-C75-C92-C	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0685	C	B2	food	2015-01-01	2015	1	2015W01	7	not_real_data_test_only	C2-S40-S116-C	singleton_116	singleton_40	cluster_10	0.9965675057208238	PASS
sample_0686	C	B3	food	2015-01-01	2015	1	2015W01	na	not_real_data_test_only	C31-S6-S82-C	singleton_82	singleton_6	cluster_72	0.998283752860412	PASS
sample_0687	C	B4	food	2015-01-01	2015	1	2015W01	na	not_real_data_test_only	C30-C13-C17-C	cluster_17	cluster_13	cluster_8	0.9954233409610984	PASS
sample_0688	C	B5	food	2015-01-01	2015	1	2015W01	87	not_real_data_test_only	C14-C59-C72-C	cluster_72	cluster_59	cluster_43	0.9959954233409613	PASS
sample_0689	A	A1	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C55-C68-A	cluster_68	cluster_55	cluster_39	0.9914187643020596	PASS
sample_0690	A	A2	clinical	2014-01-01	2014	1	2014W01	na	not_real_data_test_only	C35-C82-C81-A	cluster_81	cluster_82	cluster_58	0.9948512585812356	PASS
sample_0691	A	A3	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C27-C32-A	cluster_32	cluster_27	cluster_102	0.9959954233409613	PASS
sample_0692	A	A4	clinical	2014-01-01	2014	1	2014W01	382	not_real_data_test_only	C13-S271-S351-A	singleton_351	singleton_271	singleton_158	0.9954233409610984	PASS
sample_0693	A	A5	clinical	2014-01-01	2014	1	2014W01	6	not_real_data_test_only	C24-S259-S339-A	singleton_339	singleton_259	singleton_146	0.9977116704805492	PASS
sample_0694	A	A6	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C119-C115-A	cluster_115	cluster_119	cluster_97	0.9805491990846682	PASS
sample_0695	A	A7	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-S3-A	singleton_3	cluster_88	cluster_87	0.9971395881006864	PASS
sample_0696	A	A8	food	2014-01-01	2014	1	2014W01	7	not_real_data_test_only	C29-C70-S18-A	singleton_18	cluster_70	cluster_52	0.998283752860412	PASS
sample_0697	A	A9	food	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C5-C8-A	cluster_8	cluster_5	cluster_102	0.9948512585812356	PASS
sample_0698	A		food	2014-01-01	2014	1	2014W01	87	not_real_data_test_only	C14-C61-C75-A	cluster_75	cluster_61	cluster_100	0.9954233409610984	PASS
sample_0699	A	A1	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C80-C52-A	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0700	A	A2	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-C26-A	cluster_26	cluster_88	cluster_87	0.9971395881006864	PASS
sample_0701	A	A3	food	2014-01-01	2014	1	2014W01	3	not_real_data_test_only	C32-S262-S342-A	singleton_342	singleton_262	singleton_149	0.9959954233409613	PASS
sample_0702	A	A4	food	2014-01-01	2014	1	2014W01	530	not_real_data_test_only	S13-S360-S440-A	singleton_440	singleton_360	singleton_247	0.9816933638443937	PASS
sample_0703	A	A5	food	2014-01-01	2014	1	2014W01	na	not_real_data_test_only	C31-S214-S294-A	singleton_294	singleton_214	singleton_100	0.9971395881006864	PASS
sample_0704	B	B6	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C2-C5-B	cluster_5	cluster_2	cluster_105	0.9931350114416476	PASS
sample_0705	B	B7	clinical	2014-01-01	2014	1	2014W01	4	not_real_data_test_only	C34-C51-C64-B	cluster_64	cluster_51	cluster_36	0.9948512585812356	PASS
sample_0706	B		clinical	2014-01-01	2014	1	2014W01	388	not_real_data_test_only	C16-S76-S154-B	singleton_154	singleton_76	cluster_96	0.9959954233409613	PASS
sample_0707	B	B1	clinical	2014-01-01	2014	1	2014W01	7	not_real_data_test_only	C29-S336-S416-B	singleton_416	singleton_336	singleton_223	0.9971395881006864	PASS
sample_0708	B	B2	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C55-C68-B	cluster_68	cluster_55	cluster_39	0.9948512585812356	PASS
sample_0709	B	B3	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-S283-S363-B	singleton_363	singleton_283	singleton_170	0.9959954233409613	PASS
sample_0710	B	B4	food	2014-01-01	2014	1	2014W01	9	not_real_data_test_only	C26-C100-S47-B	singleton_47	cluster_100	cluster_66	0.998283752860412	PASS
sample_0711	B	B5	food	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C5-C8-B	cluster_8	cluster_5	cluster_102	0.9942791762013728	PASS
sample_0712	B	B6	food	2014-01-01	2014	1	2014W01	388	not_real_data_test_only	C16-C65-C82-B	cluster_82	cluster_65	cluster_47	0.9959954233409613	PASS
sample_0713	B	B7	food	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C60-C73-B	cluster_73	cluster_60	cluster_44	0.9948512585812356	PASS
sample_0714	B		food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C10-C14-B	cluster_14	cluster_10	cluster_6	0.998283752860412	PASS
sample_0715	B	B1	food	2014-01-01	2014	1	2014W01	2	not_real_data_test_only	C30-C75-C92-B	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0716	B	B2	food	2014-01-01	2014	1	2014W01	2	not_real_data_test_only	C30-C25-C30-B	cluster_30	cluster_25	cluster_80	0.9959954233409613	PASS
sample_0717	B	B3	food	2014-01-01	2014	1	2014W01	54	not_real_data_test_only	C23-S289-S369-B	singleton_369	singleton_289	singleton_176	0.9971395881006864	PASS
sample_0718	B	B4	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-C26-B	cluster_26	cluster_88	cluster_87	0.9977116704805492	PASS
sample_0719	C	B6	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-S345-S425-C	singleton_425	singleton_345	singleton_232	0.9959954233409613	PASS
sample_0720	C	B7	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C27-C32-C	cluster_32	cluster_27	cluster_102	0.9954233409610984	PASS
sample_0721	C		clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C42-C54-C	cluster_54	cluster_42	cluster_29	0.9959954233409613	PASS
sample_0722	C	B1	clinical	2014-01-01	2014	1	2014W01	77	not_real_data_test_only	C15-S249-S329-C	singleton_329	singleton_249	singleton_135	0.990274599542334	PASS
sample_0723	C	B2	clinical	2014-01-01	2014	1	2014W01	1	not_real_data_test_only	C35-C55-C68-C	cluster_68	cluster_55	cluster_39	0.9948512585812356	PASS
sample_0724	C	B3	clinical	2014-01-01	2014	1	2014W01	219	not_real_data_test_only	C25-S201-S281-C	singleton_281	singleton_201	singleton_87	0.9948512585812356	PASS
sample_0725	C	B4	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-C53-C	cluster_53	cluster_88	cluster_87	0.9971395881006864	PASS
sample_0726	C	B5	food	2014-01-01	2014	1	2014W01	217	not_real_data_test_only	C28-S112-S192-C	singleton_192	singleton_112	singleton_4	0.9954233409610984	PASS
sample_0727	C	B6	food	2014-01-01	2014	1	2014W01	9	not_real_data_test_only	C26-C67-C84-C	cluster_84	cluster_67	cluster_49	0.9977116704805492	PASS
sample_0728	C	B7	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-S24-C	singleton_24	cluster_88	cluster_87	0.9965675057208238	PASS
sample_0729	C		food	2014-01-01	2014	1	2014W01	2	not_real_data_test_only	C30-S27-S103-C	singleton_103	singleton_27	cluster_45	0.9959954233409613	PASS
sample_0730	C	B1	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9965675057208238	PASS
sample_0731	C	B2	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-C26-C	cluster_26	cluster_88	cluster_87	0.9971395881006864	PASS
sample_0732	C	B3	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C88-C53-C	cluster_53	cluster_88	cluster_87	0.9965675057208238	PASS
sample_0733	C	B4	food	2014-01-01	2014	1	2014W01	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0734	A	A6	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C10-C14-A	cluster_14	cluster_10	cluster_6	0.9971395881006864	PASS
sample_0735	A	A7	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-S71-S149-A	singleton_149	singleton_71	cluster_102	0.9948512585812356	PASS
sample_0736	A	A8	food	2013-01-01	2013	1	2013W01	204	not_real_data_test_only	S5-S352-S432-A	singleton_432	singleton_352	singleton_239	0.998283752860412	PASS
sample_0737	A	A9	food	2013-01-01	2013	1	2013W01	2	not_real_data_test_only	C30-C25-C30-A	cluster_30	cluster_25	cluster_80	0.9959954233409613	PASS
sample_0738	A		food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C5-C8-A	cluster_8	cluster_5	cluster_102	0.9948512585812356	PASS
sample_0739	A	A1	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C30-C36-A	cluster_36	cluster_30	cluster_102	0.9954233409610984	PASS
sample_0740	A	A2	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C49-C62-A	cluster_62	cluster_49	cluster_34	0.9954233409610984	PASS
sample_0741	A	A3	food	2013-01-01	2013	1	2013W01	3	not_real_data_test_only	C32-S261-S341-A	singleton_341	singleton_261	singleton_148	0.9965675057208238	PASS
sample_0742	A	A4	food	2013-01-01	2013	1	2013W01	na	not_real_data_test_only	C31-S85-S165-A	singleton_165	singleton_85	cluster_72	0.9977116704805492	PASS
sample_0743	A	A5	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-C51-A	cluster_51	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0744	B	B5	clinical	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C2-C5-B	cluster_5	cluster_2	cluster_105	0.9959954233409613	PASS
sample_0745	B	B6	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-C52-B	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0746	B	B7	food	2013-01-01	2013	1	2013W01	2	not_real_data_test_only	C30-C24-C29-B	cluster_29	cluster_24	cluster_18	0.9965675057208238	PASS
sample_0747	B		food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-S2-B	singleton_2	cluster_80	cluster_87	0.9977116704805492	PASS
sample_0748	B	B1	food	2013-01-01	2013	1	2013W01	2	not_real_data_test_only	C30-C75-C92-B	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0749	B	B2	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C30-C36-B	cluster_36	cluster_30	cluster_102	0.9954233409610984	PASS
sample_0750	B	B3	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C30-C36-B	cluster_36	cluster_30	cluster_102	0.9948512585812356	PASS
sample_0751	B	B4	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C60-C73-B	cluster_73	cluster_60	cluster_44	0.9942791762013728	PASS
sample_0752	B	B5	food	2013-01-01	2013	1	2013W01	666	not_real_data_test_only	C17-S272-S352-B	singleton_352	singleton_272	singleton_159	0.9942791762013728	PASS
sample_0753	B	B6	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-S54-B	singleton_54	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0754	C	B5	clinical	2013-01-01	2013	1	2013W01	155	not_real_data_test_only	C33-S22-S98-C	singleton_98	singleton_22	cluster_93	0.9977116704805492	PASS
sample_0755	C	B6	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0756	C	B7	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0757	C		food	2013-01-01	2013	1	2013W01	2	not_real_data_test_only	C30-C24-C29-C	cluster_29	cluster_24	cluster_18	0.9965675057208238	PASS
sample_0758	C	B1	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C30-C36-C	cluster_36	cluster_30	cluster_102	0.9954233409610984	PASS
sample_0759	C	B2	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-C5-C8-C	cluster_8	cluster_5	cluster_102	0.9948512585812356	PASS
sample_0760	C	B3	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C88-C53-C	cluster_53	cluster_88	cluster_87	0.9977116704805492	PASS
sample_0761	C	B4	food	2013-01-01	2013	1	2013W01	7	not_real_data_test_only	C29-C70-C87-C	cluster_87	cluster_70	cluster_52	0.998283752860412	PASS
sample_0762	C	B5	food	2013-01-01	2013	1	2013W01	1	not_real_data_test_only	C35-S126-S206-C	singleton_206	singleton_126	singleton_13	0.9948512585812356	PASS
sample_0763	C	B6	food	2013-01-01	2013	1	2013W01	121	not_real_data_test_only	C31-C88-C53-C	cluster_53	cluster_88	cluster_87	0.9977116704805492	PASS
sample_0764	A	A6	clinical	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C76-C94-A	cluster_94	cluster_76	cluster_56	0.9942791762013728	PASS
sample_0765	A	A7	clinical	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C8-C12-A	cluster_12	cluster_8	cluster_4	0.9897025171624714	PASS
sample_0766	A	A8	food	2012-01-01	2011	52	2011W52	403	not_real_data_test_only	C7-S301-S381-A	singleton_381	singleton_301	singleton_188	0.9897025171624714	PASS
sample_0767	A	A9	food	2012-01-01	2011	52	2011W52	378	not_real_data_test_only	C12-C99-C105-A	cluster_105	cluster_99	cluster_95	0.9897025171624714	PASS
sample_0768	A		food	2012-01-01	2011	52	2011W52	14	not_real_data_test_only	C1-S238-S318-A	singleton_318	singleton_238	singleton_124	0.9759725400457666	PASS
sample_0769	A	A1	food	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C60-C73-A	cluster_73	cluster_60	cluster_44	0.9942791762013728	PASS
sample_0770	A	A2	food	2012-01-01	2011	52	2011W52	7	not_real_data_test_only	C29-C70-C87-A	cluster_87	cluster_70	cluster_52	0.9691075514874142	PASS
sample_0771	A	A3	food	2012-01-01	2011	52	2011W52	3	not_real_data_test_only	C32-S142-S222-A	singleton_222	singleton_142	singleton_29	0.9959954233409613	PASS
sample_0772	A	A4	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C80-C52-A	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0773	A	A5	food	2012-01-01	2011	52	2011W52	388	not_real_data_test_only	C16-S287-S367-A	singleton_367	singleton_287	singleton_174	0.9965675057208238	PASS
sample_0774	A	A6	food	2012-01-01	2011	52	2011W52	14	not_real_data_test_only	C1-C11-C15-A	cluster_15	cluster_11	cluster_7	0.9977116704805492	PASS
sample_0775	A	A7	food	2012-01-01	2011	52	2011W52	9	not_real_data_test_only	C26-S25-S101-A	singleton_101	singleton_25	cluster_9	0.9977116704805492	PASS
sample_0776	B	B7	clinical	2012-01-01	2011	52	2011W52	666	not_real_data_test_only	C17-S121-S201-B	singleton_201	singleton_121	cluster_109	0.9919908466819222	PASS
sample_0777	B		clinical	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C8-C12-B	cluster_12	cluster_8	cluster_4	0.9954233409610984	PASS
sample_0778	B	B1	clinical	2012-01-01	2011	52	2011W52	388	not_real_data_test_only	C16-S193-S273-B	singleton_273	singleton_193	singleton_79	0.9965675057208238	PASS
sample_0779	B	B2	food	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C4-S10-B	singleton_10	cluster_4	cluster_3	0.9948512585812356	PASS
sample_0780	B	B3	food	2012-01-01	2011	52	2011W52	14	not_real_data_test_only	C1-S258-S338-B	singleton_338	singleton_258	singleton_145	0.9725400457665904	PASS
sample_0781	B	B4	food	2012-01-01	2011	52	2011W52	2	not_real_data_test_only	C30-S264-S344-B	singleton_344	singleton_264	singleton_151	0.9954233409610984	PASS
sample_0782	B	B5	food	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C49-C62-B	cluster_62	cluster_49	cluster_34	0.9959954233409613	PASS
sample_0783	B	B6	food	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C30-S60-B	singleton_60	cluster_30	cluster_102	0.9954233409610984	PASS
sample_0784	B	B7	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C9-C13-B	cluster_13	cluster_9	cluster_5	0.9977116704805492	PASS
sample_0785	B		food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C9-C13-B	cluster_13	cluster_9	cluster_5	0.9977116704805492	PASS
sample_0786	B	B1	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C9-C13-B	cluster_13	cluster_9	cluster_5	0.9954233409610984	PASS
sample_0787	B	B2	food	2012-01-01	2011	52	2011W52	9	not_real_data_test_only	C26-S24-S100-B	singleton_100	singleton_24	cluster_77	0.9977116704805492	PASS
sample_0788	B	B3	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C88-C53-B	cluster_53	cluster_88	cluster_87	0.9971395881006864	PASS
sample_0789	C	B7	clinical	2012-01-01	2011	52	2011W52	8	not_real_data_test_only	C21-S216-S296-C	singleton_296	singleton_216	singleton_102	0.9965675057208238	PASS
sample_0790	C		clinical	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-C8-C12-C	cluster_12	cluster_8	cluster_4	0.9959954233409613	PASS
sample_0791	C	B1	clinical	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-S206-S286-C	singleton_286	singleton_206	singleton_92	0.9948512585812356	PASS
sample_0792	C	B2	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C10-C14-C	cluster_14	cluster_10	cluster_6	0.9959954233409613	PASS
sample_0793	C	B3	food	2012-01-01	2011	52	2011W52	14	not_real_data_test_only	C1-S204-S284-C	singleton_284	singleton_204	singleton_90	0.97883295194508	PASS
sample_0794	C	B4	food	2012-01-01	2011	52	2011W52	7	not_real_data_test_only	C29-S20-S96-C	singleton_96	singleton_20	cluster_52	0.9696796338672768	PASS
sample_0795	C	B5	food	2012-01-01	2011	52	2011W52	1	not_real_data_test_only	C35-S17-S93-C	singleton_93	singleton_17	cluster_3	0.9885583524027459	PASS
sample_0796	C	B6	food	2012-01-01	2011	52	2011W52	1398	not_real_data_test_only	C31-S213-S293-C	singleton_293	singleton_213	singleton_99	0.9977116704805492	PASS
sample_0797	C	B7	food	2012-01-01	2011	52	2011W52	3	not_real_data_test_only	C32-S46-S122-C	singleton_122	singleton_46	cluster_82	0.9937070938215103	PASS
sample_0798	C		food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-C80-C52-C	cluster_52	cluster_80	cluster_87	0.9971395881006864	PASS
sample_0799	C	B1	food	2012-01-01	2011	52	2011W52	2	not_real_data_test_only	C30-C24-C29-C	cluster_29	cluster_24	cluster_18	0.9965675057208238	PASS
sample_0800	C	B2	food	2012-01-01	2011	52	2011W52	2	not_real_data_test_only	C30-S65-S143-C	singleton_143	singleton_65	cluster_33	0.9954233409610984	PASS
sample_0801	C	B3	food	2012-01-01	2011	52	2011W52	121	not_real_data_test_only	C31-S160-S240-C	singleton_240	singleton_160	singleton_47	0.9937070938215103	PASS
sample_0802	A	A8	clinical	2011-01-01	2010	52	2010W52	1	not_real_data_test_only	C35-S319-S399-A	singleton_399	singleton_319	singleton_206	0.9959954233409613	PASS
sample_0803	A	A9	clinical	2011-01-01	2010	52	2010W52	8	not_real_data_test_only	C21-S55-S133-A	singleton_133	singleton_55	cluster_85	0.9954233409610984	PASS
sample_0804	A		food	2011-01-01	2010	52	2010W52	121	not_real_data_test_only	C31-S162-S242-A	singleton_242	singleton_162	singleton_49	0.998283752860412	PASS
sample_0805	A	A1	food	2011-01-01	2010	52	2010W52	388	not_real_data_test_only	C16-C65-C82-A	cluster_82	cluster_65	cluster_47	0.9959954233409613	PASS
sample_0806	A	A2	food	2011-01-01	2010	52	2010W52	474	not_real_data_test_only	S14-S361-S441-A	singleton_441	singleton_361	singleton_248	0.9633867276887872	PASS
sample_0807	A	A3	food	2011-01-01	2010	52	2010W52	121	not_real_data_test_only	C31-S169-S249-A	singleton_249	singleton_169	singleton_56	0.9954233409610984	PASS
sample_0808	A	A4	food	2011-01-01	2010	52	2010W52	3	not_real_data_test_only	C32-C58-C71-A	cluster_71	cluster_58	cluster_42	0.9942791762013728	PASS
sample_0809	A	A5	food	2011-01-01	2010	52	2010W52	2	not_real_data_test_only	C30-C75-C92-A	cluster_92	cluster_75	cluster_80	0.9959954233409613	PASS
sample_0810	B	B4	clinical	2011-01-01	2010	52	2010W52	388	not_real_data_test_only	C16-S41-S117-B	singleton_117	singleton_41	cluster_81	0.9965675057208238	PASS
sample_0811	B	B5	clinical	2011-01-01	2010	52	2010W52	8	not_real_data_test_only	C21-S54-S132-B	singleton_132	singleton_54	cluster_85	0.9954233409610984	PASS
sample_0812	B	B6	food	2011-01-01	2010	52	2010W52	330	not_real_data_test_only	S6-S353-S433-B	singleton_433	singleton_353	singleton_240	0.9948512585812356	PASS
sample_0813	B	B7	food	2011-01-01	2010	52	2010W52	388	not_real_data_test_only	C16-C65-C82-B	cluster_82	cluster_65	cluster_47	0.990274599542334	PASS
sample_0814	B		food	2011-01-01	2010	52	2010W52	388	not_real_data_test_only	C16-C65-C82-B	cluster_82	cluster_65	cluster_47	0.9954233409610984	PASS
sample_0815	B	B1	food	2011-01-01	2010	52	2010W52	9	not_real_data_test_only	C26-C67-C84-B	cluster_84	cluster_67	cluster_49	0.9942791762013728	PASS
sample_0816	B	B2	food	2011-01-01	2010	52	2010W52	121	not_real_data_test_only	C31-C80-C52-B	cluster_52	cluster_80	cluster_87	0.9977116704805492	PASS
sample_0817	B	B3	food	2011-01-01	2010	52	2010W52	155	not_real_data_test_only	C33-S61-S139-B	singleton_139	singleton_61	cluster_93	0.9977116704805492	PASS
